,Methods,Protein length,tmscore
9291,PVQD,100,0.29043
9292,PVQD,100,0.25755
9293,PVQD,100,0.21792
9294,PVQD,100,0.23863
9295,PVQD,100,0.27404
9296,PVQD,100,0.30885
9297,PVQD,100,0.25465
9298,PVQD,100,0.28109
9299,PVQD,100,0.27504
9300,PVQD,100,0.26902
9301,PVQD,100,0.26612
9302,PVQD,100,0.31205
9303,PVQD,100,0.28721
9304,PVQD,100,0.29936
9305,PVQD,100,0.30827
9306,PVQD,100,0.31611
9307,PVQD,100,0.14125
9308,PVQD,100,0.26945
9309,PVQD,100,0.33847
9310,PVQD,100,0.369
9311,PVQD,100,0.2649
9312,PVQD,100,0.2681
9313,PVQD,100,0.42038
9314,PVQD,100,0.18317
9315,PVQD,100,0.22891
9316,PVQD,100,0.27847
9317,PVQD,100,0.42941
9318,PVQD,100,0.31442
9319,PVQD,100,0.32994
9320,PVQD,100,0.30975
9321,PVQD,100,0.23913
9322,PVQD,100,0.23711
9323,PVQD,100,0.28727
9324,PVQD,100,0.17041
9325,PVQD,100,0.21376
9326,PVQD,100,0.20936
9327,PVQD,100,0.25956
9328,PVQD,100,0.31839
9329,PVQD,100,0.37498
9330,PVQD,100,0.3584
9331,PVQD,100,0.34946
9332,PVQD,100,0.31225
9333,PVQD,100,0.32197
9334,PVQD,100,0.33657
9335,PVQD,100,0.28386
9336,PVQD,100,0.42491
9337,PVQD,100,0.24246
9338,PVQD,100,0.4559
9339,PVQD,100,0.30593
9340,PVQD,100,0.16951
9341,PVQD,100,0.33078
9342,PVQD,100,0.38762
9343,PVQD,100,0.36659
9344,PVQD,100,0.35122
9345,PVQD,100,0.30433
9346,PVQD,100,0.25053
9347,PVQD,100,0.2891
9348,PVQD,100,0.31402
9349,PVQD,100,0.54827
9350,PVQD,100,0.44603
9351,PVQD,100,0.41461
9352,PVQD,100,0.28383
9353,PVQD,100,0.45577
9354,PVQD,100,0.31661
9355,PVQD,100,0.38568
9356,PVQD,100,0.34203
9357,PVQD,100,0.249
9358,PVQD,100,0.30156
9359,PVQD,100,0.28872
9360,PVQD,100,0.29369
9361,PVQD,100,0.51523
9362,PVQD,100,0.30054
9363,PVQD,100,0.46717
9364,PVQD,100,0.56209
9365,PVQD,100,0.56927
9366,PVQD,100,0.28304
9367,PVQD,100,0.27516
9368,PVQD,100,0.38671
9369,PVQD,100,0.30847
9370,PVQD,100,0.36444
9371,PVQD,100,0.27675
9372,PVQD,100,0.15864
9373,PVQD,100,0.39365
9374,PVQD,100,0.34655
9375,PVQD,100,0.31711
9376,PVQD,100,0.35059
9377,PVQD,100,0.26042
9378,PVQD,100,0.3144
9379,PVQD,100,0.21747
9380,PVQD,100,0.22082
9381,PVQD,100,0.30324
9382,PVQD,100,0.32541
9383,PVQD,100,0.27378
9384,PVQD,100,0.37097
9385,PVQD,100,0.27726
9386,PVQD,100,0.28955
9387,PVQD,100,0.32475
9388,PVQD,100,0.32553
9389,PVQD,100,0.20755
9390,PVQD,100,0.25163
9391,PVQD,100,0.22845
9392,PVQD,100,0.26242
9393,PVQD,100,0.4359
9394,PVQD,100,0.42268
9395,PVQD,100,0.28861
9396,PVQD,100,0.28306
9397,PVQD,100,0.34367
9398,PVQD,100,0.70489
9399,PVQD,100,0.37152
9400,PVQD,100,0.31894
9401,PVQD,100,0.28051
9402,PVQD,100,0.29866
9403,PVQD,100,0.28663
9404,PVQD,100,0.20576
9405,PVQD,100,0.11091
9406,PVQD,100,0.10395
9407,PVQD,100,0.11643
9408,PVQD,100,0.16085
9409,PVQD,100,0.18805
9410,PVQD,100,0.30478
9411,PVQD,100,0.32864
9412,PVQD,100,0.22901
9413,PVQD,100,0.23093
9414,PVQD,100,0.1316
9415,PVQD,100,0.21329
9416,PVQD,100,0.24817
9417,PVQD,100,0.38333
9418,PVQD,100,0.25478
9419,PVQD,100,0.26221
9420,PVQD,100,0.49746
9421,PVQD,100,0.34094
9422,PVQD,100,0.3048
9423,PVQD,100,0.20387
9424,PVQD,100,0.18975
9425,PVQD,100,0.15497
9426,PVQD,100,0.18005
9427,PVQD,100,0.16614
9428,PVQD,100,0.2043
9429,PVQD,100,0.14414
9430,PVQD,100,0.21552
9431,PVQD,100,0.19537
9432,PVQD,100,0.20481
9433,PVQD,100,0.27088
9434,PVQD,100,0.13498
9435,PVQD,100,0.37474
9436,PVQD,100,0.43569
9437,PVQD,100,0.33821
9438,PVQD,100,0.26869
9439,PVQD,100,0.24486
9440,PVQD,100,0.2214
9441,PVQD,100,0.25576
9442,PVQD,100,0.33976
9443,PVQD,100,0.36621
9444,PVQD,100,0.46584
9445,PVQD,100,0.24816
9446,PVQD,100,0.29032
9447,PVQD,100,0.24687
9448,PVQD,100,0.29496
9449,PVQD,100,0.28222
9450,PVQD,100,0.27103
9451,PVQD,100,0.20874
9452,PVQD,100,0.22121
9453,PVQD,100,0.26976
9454,PVQD,100,0.38201
9455,PVQD,100,0.3656
9456,PVQD,100,0.30815
9457,PVQD,100,0.3639
9458,PVQD,100,0.35093
9459,PVQD,100,0.37093
9460,PVQD,100,0.25884
9461,PVQD,100,0.32446
9462,PVQD,100,0.28175
9463,PVQD,100,0.21261
9464,PVQD,100,0.29852
9465,PVQD,100,0.34308
9466,PVQD,100,0.62298
9467,PVQD,100,0.27553
9468,PVQD,100,0.28657
9469,PVQD,100,0.22827
9470,PVQD,100,0.26532
9471,PVQD,100,0.36523
9472,PVQD,100,0.4033
9473,PVQD,100,0.39896
9474,PVQD,100,0.29202
9475,PVQD,100,0.28679
9476,PVQD,100,0.24228
9477,PVQD,100,0.29297
9478,PVQD,100,0.26642
9479,PVQD,100,0.19314
9480,PVQD,100,0.2509
9481,PVQD,100,0.25679
9482,PVQD,100,0.30163
9483,PVQD,100,0.40582
9484,PVQD,100,0.3293
9485,PVQD,100,0.2864
9486,PVQD,100,0.36903
9487,PVQD,100,0.37752
9488,PVQD,100,0.34275
9489,PVQD,100,0.25524
9490,PVQD,100,0.34417
9491,PVQD,100,0.30212
9492,PVQD,100,0.24529
9493,PVQD,100,0.324
9494,PVQD,100,0.29027
9495,PVQD,100,0.28117
9496,PVQD,100,0.36127
9497,PVQD,100,0.1996
9498,PVQD,100,0.24061
9499,PVQD,100,0.38398
9500,PVQD,100,0.38761
9501,PVQD,100,0.48849
9502,PVQD,100,0.29262
9503,PVQD,100,0.34546
9504,PVQD,100,0.24189
9505,PVQD,100,0.28681
9506,PVQD,100,0.34587
9507,PVQD,100,0.19652
9508,PVQD,100,0.23213
9509,PVQD,100,0.20926
9510,PVQD,100,0.25277
9511,PVQD,100,0.35827
9512,PVQD,100,0.36138
9513,PVQD,100,0.31085
9514,PVQD,100,0.38273
9515,PVQD,100,0.41369
9516,PVQD,100,0.33065
9517,PVQD,100,0.28381
9518,PVQD,100,0.33975
9519,PVQD,100,0.38653
9520,PVQD,100,0.28295
9521,PVQD,100,0.40692
9522,PVQD,100,0.27295
9523,PVQD,100,0.25382
9524,PVQD,100,0.20252
9525,PVQD,100,0.22517
9526,PVQD,100,0.31789
9527,PVQD,100,0.32646
9528,PVQD,100,0.33076
9529,PVQD,100,0.2654
9530,PVQD,100,0.2825
9531,PVQD,100,0.2092
9532,PVQD,100,0.23942
9533,PVQD,100,0.24899
9534,PVQD,100,0.18156
9535,PVQD,100,0.21299
9536,PVQD,100,0.20502
9537,PVQD,100,0.3376
9538,PVQD,100,0.34938
9539,PVQD,100,0.32594
9540,PVQD,100,0.29748
9541,PVQD,100,0.37158
9542,PVQD,100,0.30709
9543,PVQD,100,0.34528
9544,PVQD,100,0.25881
9545,PVQD,100,0.29683
9546,PVQD,100,0.36406
9547,PVQD,100,0.23875
9548,PVQD,100,0.30879
9549,PVQD,100,0.27361
9550,PVQD,100,0.24308
9551,PVQD,100,0.26932
9552,PVQD,100,0.29
9553,PVQD,100,0.26811
9554,PVQD,100,0.28916
9555,PVQD,100,0.32125
9556,PVQD,100,0.30718
9557,PVQD,100,0.29228
9558,PVQD,100,0.35506
9559,PVQD,100,0.27515
9560,PVQD,100,0.23616
9561,PVQD,100,0.28315
9562,PVQD,100,0.26927
9563,PVQD,100,0.27356
9564,PVQD,100,0.32927
9565,PVQD,100,0.30284
9566,PVQD,100,0.32332
9567,PVQD,100,0.34575
9568,PVQD,100,0.29968
9569,PVQD,100,0.30014
9570,PVQD,100,0.26514
9571,PVQD,100,0.26045
9572,PVQD,100,0.29886
9573,PVQD,100,0.31828
9574,PVQD,100,0.27126
9575,PVQD,100,0.23817
9576,PVQD,100,0.27533
9577,PVQD,100,0.28101
9578,PVQD,100,0.28738
9579,PVQD,100,0.28663
9580,PVQD,100,0.31163
9581,PVQD,100,0.26221
9582,PVQD,100,0.27053
9583,PVQD,100,0.2589
9584,PVQD,100,0.30935
9585,PVQD,100,0.26197
9586,PVQD,100,0.27121
9587,PVQD,100,0.28323
9588,PVQD,100,0.25452
9589,PVQD,100,0.29469
9590,PVQD,100,0.37049
9591,PVQD,100,0.26439
9592,PVQD,100,0.26341
9593,PVQD,100,0.30783
9594,PVQD,100,0.32868
9595,PVQD,100,0.29943
9596,PVQD,100,0.2598
9597,PVQD,100,0.32043
9598,PVQD,100,0.24282
9599,PVQD,100,0.37612
9600,PVQD,100,0.33489
9601,PVQD,100,0.32938
9602,PVQD,100,0.3188
9603,PVQD,100,0.18784
9604,PVQD,100,0.302
9605,PVQD,100,0.33048
9606,PVQD,100,0.47354
9607,PVQD,100,0.49423
9608,PVQD,100,0.38726
9609,PVQD,100,0.36932
9610,PVQD,100,0.38296
9611,PVQD,100,0.31372
9612,PVQD,100,0.33083
9613,PVQD,100,0.27076
9614,PVQD,100,0.19955
9615,PVQD,100,0.26808
9616,PVQD,100,0.28813
9617,PVQD,100,0.29181
9618,PVQD,100,0.23317
9619,PVQD,100,0.30033
9620,PVQD,100,0.31321
9621,PVQD,100,0.2794
9622,PVQD,100,0.46611
9623,PVQD,100,0.20606
9624,PVQD,100,0.36809
9625,PVQD,100,0.33521
9626,PVQD,100,0.22758
9627,PVQD,100,0.30962
9628,PVQD,100,0.31944
9629,PVQD,100,0.39803
9630,PVQD,100,0.31909
9631,PVQD,100,0.38393
9632,PVQD,100,0.3848
9633,PVQD,100,0.68045
9634,PVQD,100,0.61188
9635,PVQD,100,0.31519
9636,PVQD,100,0.27159
9637,PVQD,100,0.21957
9638,PVQD,100,0.27918
9639,PVQD,100,0.31231
9640,PVQD,100,0.34025
9641,PVQD,100,0.20309
9642,PVQD,100,0.32917
9643,PVQD,100,0.36373
9644,PVQD,100,0.38293
9645,PVQD,100,0.34226
9646,PVQD,100,0.22981
9647,PVQD,100,0.48569
9648,PVQD,100,0.41465
9649,PVQD,100,0.30408
9650,PVQD,100,0.44485
9651,PVQD,100,0.34566
9652,PVQD,100,0.42705
9653,PVQD,100,0.3814
9654,PVQD,100,0.30044
9655,PVQD,100,0.34546
9656,PVQD,100,0.33269
9657,PVQD,100,0.33644
9658,PVQD,100,0.57757
9659,PVQD,100,0.29197
9660,PVQD,100,0.34293
9661,PVQD,100,0.5599
9662,PVQD,100,0.76979
9663,PVQD,100,0.31983
9664,PVQD,100,0.3186
9665,PVQD,100,0.40034
9666,PVQD,100,0.36348
9667,PVQD,100,0.38807
9668,PVQD,100,0.28271
9669,PVQD,100,0.39093
9670,PVQD,100,0.29633
9671,PVQD,100,0.37393
9672,PVQD,100,0.32384
9673,PVQD,100,0.39278
9674,PVQD,100,0.38638
9675,PVQD,100,0.35403
9676,PVQD,100,0.28873
9677,PVQD,100,0.29717
9678,PVQD,100,0.36966
9679,PVQD,100,0.43422
9680,PVQD,100,0.38036
9681,PVQD,100,0.33326
9682,PVQD,100,0.41323
9683,PVQD,100,0.50204
9684,PVQD,100,0.30811
9685,PVQD,100,0.31861
9686,PVQD,100,0.5352
9687,PVQD,100,0.38165
9688,PVQD,100,0.38071
9689,PVQD,100,0.39143
9690,PVQD,100,0.26824
9691,PVQD,100,0.3927
9692,PVQD,100,0.28047
9693,PVQD,100,0.30253
9694,PVQD,100,0.36223
9695,PVQD,100,0.225
9696,PVQD,100,0.22039
9697,PVQD,100,0.21937
9698,PVQD,100,0.24005
9699,PVQD,100,0.35555
9700,PVQD,100,0.30942
9701,PVQD,100,0.3682
9702,PVQD,100,0.47818
9703,PVQD,100,0.42306
9704,PVQD,100,0.28045
9705,PVQD,100,0.26264
9706,PVQD,100,0.31273
9707,PVQD,100,0.30757
9708,PVQD,100,0.27951
9709,PVQD,100,0.33057
9710,PVQD,100,0.29621
9711,PVQD,100,0.32947
9712,PVQD,100,0.36364
9713,PVQD,100,0.36875
9714,PVQD,100,0.25004
9715,PVQD,100,0.29382
9716,PVQD,100,0.21874
9717,PVQD,100,0.32504
9718,PVQD,100,0.30749
9719,PVQD,100,0.36453
9720,PVQD,100,0.29939
9721,PVQD,100,0.30213
9722,PVQD,100,0.27583
9723,PVQD,100,0.38346
9724,PVQD,100,0.76926
9725,PVQD,100,0.34971
9726,PVQD,100,0.31972
9727,PVQD,100,0.33731
9728,PVQD,100,0.29369
9729,PVQD,100,0.38496
9730,PVQD,100,0.40165
9731,PVQD,100,0.43249
9732,PVQD,100,0.37467
9733,PVQD,100,0.32001
9734,PVQD,100,0.30435
9735,PVQD,100,0.32104
9736,PVQD,100,0.34599
9737,PVQD,100,0.24787
9738,PVQD,100,0.47375
9739,PVQD,100,0.3814
9740,PVQD,100,0.41885
9741,PVQD,100,0.27954
9742,PVQD,100,0.30171
9743,PVQD,100,0.39268
9744,PVQD,100,0.43889
9745,PVQD,100,0.39058
9746,PVQD,100,0.30328
9747,PVQD,100,0.48591
9748,PVQD,100,0.48137
9749,PVQD,100,0.42112
9750,PVQD,100,0.41571
9751,PVQD,100,0.38249
9752,PVQD,100,0.34502
9753,PVQD,100,0.31621
9754,PVQD,100,0.23997
9755,PVQD,100,0.33586
9756,PVQD,100,0.29419
9757,PVQD,100,0.33281
9758,PVQD,100,0.25241
9759,PVQD,100,0.33361
9760,PVQD,100,0.2994
9761,PVQD,100,0.27766
9762,PVQD,100,0.50249
9763,PVQD,100,0.23961
9764,PVQD,100,0.4208
9765,PVQD,100,0.35752
9766,PVQD,100,0.32617
9767,PVQD,100,0.35056
9768,PVQD,100,0.38502
9769,PVQD,100,0.42159
9770,PVQD,100,0.27406
9771,PVQD,100,0.35437
9772,PVQD,100,0.36035
9773,PVQD,100,0.3993
9774,PVQD,100,0.29661
9775,PVQD,100,0.35244
9776,PVQD,100,0.41595
9777,PVQD,100,0.33148
9778,PVQD,100,0.64673
9779,PVQD,100,0.24294
9780,PVQD,100,0.38868
9781,PVQD,100,0.38134
9782,PVQD,100,0.37709
9783,PVQD,100,0.33336
9784,PVQD,100,0.35703
9785,PVQD,100,0.30671
9786,PVQD,100,0.32647
9787,PVQD,100,0.37768
9788,PVQD,100,0.35886
9789,PVQD,100,0.35231
9790,PVQD,100,0.33931
9791,PVQD,100,0.45117
9792,PVQD,100,0.39896
9793,PVQD,100,0.46482
9794,PVQD,100,0.28062
9795,PVQD,100,0.42204
9796,PVQD,100,0.34621
9797,PVQD,100,0.27687
9798,PVQD,100,0.25684
9799,PVQD,100,0.1936
9800,PVQD,100,0.24916
9801,PVQD,100,0.25587
9802,PVQD,100,0.25923
9803,PVQD,100,0.21112
9804,PVQD,100,0.251
9805,PVQD,100,0.27894
9806,PVQD,100,0.31634
9807,PVQD,100,0.3557
9808,PVQD,100,0.20316
9809,PVQD,100,0.58156
9810,PVQD,100,0.32009
9811,PVQD,100,0.28925
9812,PVQD,100,0.23738
9813,PVQD,100,0.29773
9814,PVQD,100,0.2731
9815,PVQD,100,0.31769
9816,PVQD,100,0.23165
9817,PVQD,100,0.3074
9818,PVQD,100,0.36619
9819,PVQD,100,0.37476
9820,PVQD,100,0.32515
9821,PVQD,100,0.22977
9822,PVQD,100,0.3037
9823,PVQD,100,0.26478
9824,PVQD,100,0.2469
9825,PVQD,100,0.27628
9826,PVQD,100,0.30277
9827,PVQD,100,0.31689
9828,PVQD,100,0.2182
9829,PVQD,100,0.26394
9830,PVQD,100,0.32256
9831,PVQD,100,0.3164
9832,PVQD,100,0.31729
9833,PVQD,100,0.26297
9834,PVQD,100,0.32396
9835,PVQD,100,0.29091
9836,PVQD,100,0.31457
9837,PVQD,100,0.31037
9838,PVQD,100,0.35739
9839,PVQD,100,0.26603
9840,PVQD,100,0.3086
9841,PVQD,100,0.38358
9842,PVQD,100,0.29721
9843,PVQD,100,0.37166
9844,PVQD,100,0.26354
9845,PVQD,100,0.36012
9846,PVQD,100,0.38516
9847,PVQD,100,0.48761
9848,PVQD,100,0.60986
9849,PVQD,100,0.41665
9850,PVQD,100,0.33945
9851,PVQD,100,0.41086
9852,PVQD,100,0.33064
9853,PVQD,100,0.3692
9854,PVQD,100,0.28175
9855,PVQD,100,0.32168
9856,PVQD,100,0.32553
9857,PVQD,100,0.30377
9858,PVQD,100,0.41424
9859,PVQD,100,0.35009
9860,PVQD,100,0.29472
9861,PVQD,100,0.31354
9862,PVQD,100,0.26113
9863,PVQD,100,0.35573
9864,PVQD,100,0.4315
9865,PVQD,100,0.34515
9866,PVQD,100,0.30866
9867,PVQD,100,0.31472
9868,PVQD,100,0.31786
9869,PVQD,100,0.31356
9870,PVQD,100,0.30747
9871,PVQD,100,0.32608
9872,PVQD,100,0.56468
9873,PVQD,100,0.33745
9874,PVQD,100,0.33918
9875,PVQD,100,0.42689
9876,PVQD,100,0.29707
9877,PVQD,100,0.33611
9878,PVQD,100,0.30064
9879,PVQD,100,0.34472
9880,PVQD,100,0.2802
9881,PVQD,100,0.4258
9882,PVQD,100,0.36002
9883,PVQD,100,0.3509
9884,PVQD,100,0.29305
9885,PVQD,100,0.38563
9886,PVQD,100,0.28119
9887,PVQD,100,0.28463
9888,PVQD,100,0.30149
9889,PVQD,100,0.288
9890,PVQD,100,0.36491
9891,PVQD,100,0.33077
9892,PVQD,100,0.33373
9893,PVQD,100,0.29612
9894,PVQD,100,0.37911
9895,PVQD,100,0.39124
9896,PVQD,100,0.26533
9897,PVQD,100,0.34538
9898,PVQD,100,0.47437
9899,PVQD,100,0.25201
9900,PVQD,200,0.2269
9901,PVQD,200,0.19201
9902,PVQD,200,0.23134
9903,PVQD,200,0.14734
9904,PVQD,200,0.1713
9905,PVQD,200,0.20949
9906,PVQD,200,0.16804
9907,PVQD,200,0.18125
9908,PVQD,200,0.15938
9909,PVQD,200,0.197
9910,PVQD,200,0.24688
9911,PVQD,200,0.16887
9912,PVQD,200,0.25591
9913,PVQD,200,0.31369
9914,PVQD,200,0.18174
9915,PVQD,200,0.31015
9916,PVQD,200,0.18785
9917,PVQD,200,0.43235
9918,PVQD,200,0.30421
9919,PVQD,200,0.17274
9920,PVQD,200,0.21054
9921,PVQD,200,0.48281
9922,PVQD,200,0.15283
9923,PVQD,200,0.16668
9924,PVQD,200,0.21321
9925,PVQD,200,0.57537
9926,PVQD,200,0.16845
9927,PVQD,200,0.16702
9928,PVQD,200,0.14797
9929,PVQD,200,0.1291
9930,PVQD,200,0.2092
9931,PVQD,200,0.18253
9932,PVQD,200,0.25136
9933,PVQD,200,0.18238
9934,PVQD,200,0.1592
9935,PVQD,200,0.14566
9936,PVQD,200,0.16538
9937,PVQD,200,0.15294
9938,PVQD,200,0.44031
9939,PVQD,200,0.11567
9940,PVQD,200,0.19816
9941,PVQD,200,0.1955
9942,PVQD,200,0.21633
9943,PVQD,200,0.16407
9944,PVQD,200,0.16495
9945,PVQD,200,0.17771
9946,PVQD,200,0.18237
9947,PVQD,200,0.2116
9948,PVQD,200,0.17431
9949,PVQD,200,0.17089
9950,PVQD,200,0.22412
9951,PVQD,200,0.1942
9952,PVQD,200,0.201
9953,PVQD,200,0.18166
9954,PVQD,200,0.18073
9955,PVQD,200,0.1712
9956,PVQD,200,0.15808
9957,PVQD,200,0.1707
9958,PVQD,200,0.21912
9959,PVQD,200,0.22
9960,PVQD,200,0.16272
9961,PVQD,200,0.21111
9962,PVQD,200,0.27433
9963,PVQD,200,0.17703
9964,PVQD,200,0.21588
9965,PVQD,200,0.34443
9966,PVQD,200,0.21393
9967,PVQD,200,0.50015
9968,PVQD,200,0.13689
9969,PVQD,200,0.19932
9970,PVQD,200,0.29612
9971,PVQD,200,0.15656
9972,PVQD,200,0.19878
9973,PVQD,200,0.28448
9974,PVQD,200,0.16602
9975,PVQD,200,0.41581
9976,PVQD,200,0.16647
9977,PVQD,200,0.16582
9978,PVQD,200,0.20944
9979,PVQD,200,0.14331
9980,PVQD,200,0.19791
9981,PVQD,200,0.20683
9982,PVQD,200,0.24357
9983,PVQD,200,0.24674
9984,PVQD,200,0.35289
9985,PVQD,200,0.20801
9986,PVQD,200,0.1648
9987,PVQD,200,0.16686
9988,PVQD,200,0.24879
9989,PVQD,200,0.23284
9990,PVQD,200,0.17073
9991,PVQD,200,0.23531
9992,PVQD,200,0.24579
9993,PVQD,200,0.34133
9994,PVQD,200,0.19244
9995,PVQD,200,0.14756
9996,PVQD,200,0.26037
9997,PVQD,200,0.15948
9998,PVQD,200,0.18156
9999,PVQD,200,0.28431
10000,PVQD,200,0.30481
10001,PVQD,200,0.27417
10002,PVQD,200,0.26822
10003,PVQD,200,0.26142
10004,PVQD,200,0.22984
10005,PVQD,200,0.36447
10006,PVQD,200,0.24068
10007,PVQD,200,0.21006
10008,PVQD,200,0.35566
10009,PVQD,200,0.37271
10010,PVQD,200,0.25391
10011,PVQD,200,0.31898
10012,PVQD,200,0.2384
10013,PVQD,200,0.33266
10014,PVQD,200,0.35314
10015,PVQD,200,0.32997
10016,PVQD,200,0.32082
10017,PVQD,200,0.22477
10018,PVQD,200,0.24557
10019,PVQD,200,0.21728
10020,PVQD,200,0.40921
10021,PVQD,200,0.21026
10022,PVQD,200,0.25713
10023,PVQD,200,0.25114
10024,PVQD,200,0.34837
10025,PVQD,200,0.36926
10026,PVQD,200,0.42435
10027,PVQD,200,0.24911
10028,PVQD,200,0.25601
10029,PVQD,200,0.27615
10030,PVQD,200,0.29757
10031,PVQD,200,0.29743
10032,PVQD,200,0.28615
10033,PVQD,200,0.21389
10034,PVQD,200,0.22982
10035,PVQD,200,0.21646
10036,PVQD,200,0.21933
10037,PVQD,200,0.30075
10038,PVQD,200,0.27071
10039,PVQD,200,0.44899
10040,PVQD,200,0.25539
10041,PVQD,200,0.36553
10042,PVQD,200,0.24834
10043,PVQD,200,0.28105
10044,PVQD,200,0.24476
10045,PVQD,200,0.24339
10046,PVQD,200,0.37949
10047,PVQD,200,0.35696
10048,PVQD,200,0.34917
10049,PVQD,200,0.26604
10050,PVQD,200,0.22947
10051,PVQD,200,0.24782
10052,PVQD,200,0.26209
10053,PVQD,200,0.22965
10054,PVQD,200,0.34966
10055,PVQD,200,0.25794
10056,PVQD,200,0.23719
10057,PVQD,200,0.23549
10058,PVQD,200,0.28521
10059,PVQD,200,0.39688
10060,PVQD,200,0.3235
10061,PVQD,200,0.20439
10062,PVQD,200,0.26709
10063,PVQD,200,0.33027
10064,PVQD,200,0.34227
10065,PVQD,200,0.24385
10066,PVQD,200,0.41653
10067,PVQD,200,0.26123
10068,PVQD,200,0.25755
10069,PVQD,200,0.22616
10070,PVQD,200,0.28096
10071,PVQD,200,0.30524
10072,PVQD,200,0.34312
10073,PVQD,200,0.24458
10074,PVQD,200,0.22135
10075,PVQD,200,0.35942
10076,PVQD,200,0.35653
10077,PVQD,200,0.37433
10078,PVQD,200,0.24674
10079,PVQD,200,0.31407
10080,PVQD,200,0.24538
10081,PVQD,200,0.26766
10082,PVQD,200,0.30333
10083,PVQD,200,0.22465
10084,PVQD,200,0.21838
10085,PVQD,200,0.26787
10086,PVQD,200,0.29679
10087,PVQD,200,0.28122
10088,PVQD,200,0.35709
10089,PVQD,200,0.35068
10090,PVQD,200,0.26069
10091,PVQD,200,0.35178
10092,PVQD,200,0.37023
10093,PVQD,200,0.2943
10094,PVQD,200,0.26575
10095,PVQD,200,0.24825
10096,PVQD,200,0.24647
10097,PVQD,200,0.31719
10098,PVQD,200,0.35079
10099,PVQD,200,0.33062
10100,PVQD,200,0.35195
10101,PVQD,200,0.33113
10102,PVQD,200,0.24006
10103,PVQD,200,0.28531
10104,PVQD,200,0.3926
10105,PVQD,200,0.3175
10106,PVQD,200,0.26553
10107,PVQD,200,0.30282
10108,PVQD,200,0.27373
10109,PVQD,200,0.25089
10110,PVQD,200,0.33925
10111,PVQD,200,0.25981
10112,PVQD,200,0.4036
10113,PVQD,200,0.31215
10114,PVQD,200,0.32546
10115,PVQD,200,0.26925
10116,PVQD,200,0.22416
10117,PVQD,200,0.34253
10118,PVQD,200,0.34562
10119,PVQD,200,0.35011
10120,PVQD,200,0.15633
10121,PVQD,200,0.33008
10122,PVQD,200,0.3245
10123,PVQD,200,0.28822
10124,PVQD,200,0.27635
10125,PVQD,200,0.31287
10126,PVQD,200,0.26608
10127,PVQD,200,0.46184
10128,PVQD,200,0.29967
10129,PVQD,200,0.26483
10130,PVQD,200,0.2819
10131,PVQD,200,0.33191
10132,PVQD,200,0.33482
10133,PVQD,200,0.21553
10134,PVQD,200,0.32685
10135,PVQD,200,0.64846
10136,PVQD,200,0.30124
10137,PVQD,200,0.35176
10138,PVQD,200,0.30016
10139,PVQD,200,0.33875
10140,PVQD,200,0.38917
10141,PVQD,200,0.37455
10142,PVQD,200,0.30558
10143,PVQD,200,0.31086
10144,PVQD,200,0.26108
10145,PVQD,200,0.24805
10146,PVQD,200,0.36057
10147,PVQD,200,0.1983
10148,PVQD,200,0.31339
10149,PVQD,200,0.31627
10150,PVQD,200,0.32071
10151,PVQD,200,0.24916
10152,PVQD,200,0.23657
10153,PVQD,200,0.33962
10154,PVQD,200,0.30998
10155,PVQD,200,0.2996
10156,PVQD,200,0.29749
10157,PVQD,200,0.3734
10158,PVQD,200,0.26848
10159,PVQD,200,0.26927
10160,PVQD,200,0.25631
10161,PVQD,200,0.25946
10162,PVQD,200,0.16217
10163,PVQD,200,0.32372
10164,PVQD,200,0.34405
10165,PVQD,200,0.28105
10166,PVQD,200,0.30525
10167,PVQD,200,0.31108
10168,PVQD,200,0.38733
10169,PVQD,200,0.24892
10170,PVQD,200,0.15969
10171,PVQD,200,0.19005
10172,PVQD,200,0.25051
10173,PVQD,200,0.27828
10174,PVQD,200,0.29526
10175,PVQD,200,0.33705
10176,PVQD,200,0.31995
10177,PVQD,200,0.33222
10178,PVQD,200,0.33853
10179,PVQD,200,0.28848
10180,PVQD,200,0.33576
10181,PVQD,200,0.29324
10182,PVQD,200,0.2814
10183,PVQD,200,0.38393
10184,PVQD,200,0.3696
10185,PVQD,200,0.30561
10186,PVQD,200,0.49249
10187,PVQD,200,0.40877
10188,PVQD,200,0.32478
10189,PVQD,200,0.27651
10190,PVQD,200,0.26261
10191,PVQD,200,0.18321
10192,PVQD,200,0.32027
10193,PVQD,200,0.31437
10194,PVQD,200,0.28312
10195,PVQD,200,0.30807
10196,PVQD,200,0.31552
10197,PVQD,200,0.34211
10198,PVQD,200,0.26968
10199,PVQD,200,0.32304
10200,PVQD,200,0.34147
10201,PVQD,200,0.29699
10202,PVQD,200,0.34615
10203,PVQD,200,0.32783
10204,PVQD,200,0.23988
10205,PVQD,200,0.22754
10206,PVQD,200,0.33118
10207,PVQD,200,0.24456
10208,PVQD,200,0.26388
10209,PVQD,200,0.33984
10210,PVQD,200,0.25969
10211,PVQD,200,0.30689
10212,PVQD,200,0.24053
10213,PVQD,200,0.30008
10214,PVQD,200,0.28847
10215,PVQD,200,0.2697
10216,PVQD,200,0.15931
10217,PVQD,200,0.35346
10218,PVQD,200,0.28806
10219,PVQD,200,0.30191
10220,PVQD,200,0.31347
10221,PVQD,200,0.32331
10222,PVQD,200,0.27378
10223,PVQD,200,0.38214
